x_vel_set y_vel_set angular_vel_set motor_state_0 motor_state_1 motor_state_2 motor_state_3 motor_state_4 motor_state_5 motor_state_6 motor_state_7 motor_state_8 motor_state_9 motor_state_10 motor_state_11 ground_colision_0 ground_colision_1 ground_colision_2 ground_colision_3 orientation_quaternion_x orientation_quaternion_y orientation_quaternion_z orientation_quaternion_w angular_vel_x angular_vel_y angular_vel_z linear_acceleration_x linear_acceleration_y linear_acceleration_z linear_velocity_x linear_velocity_y linear_velocity_z action_0 action_1 action_2 action_3 action_4 action_5 action_6 action_7 action_8 action_9 action_10 action_11
-0.000000 0.000000 0.077000 -0.173360 1.256926 -0.965280 -0.139655 0.435601 -0.388443 -0.316355 0.363999 -0.508221 0.673215 0.494894 -0.395077 0 1 1 1 0.015565 0.007895 0.223047 0.974651 -0.039757 -0.030174 0.111697 0.130096 0.648211 0.003450 -0.002014 0.008841 0.000000 -3.759754 73.621347 -53.461365 -10.592750 18.445434 -22.513382 -16.660179 18.394167 -22.874520 37.554476 18.433938 -22.597904
-0.000000 0.000000 0.077000 -0.115068 1.289998 -0.936217 -0.192365 0.426047 -0.404179 -0.225726 0.388638 -0.438910 0.621651 0.565254 -0.405504 0 1 1 1 0.015545 0.007683 0.223976 0.974440 -0.000001 0.014426 0.056615 -0.322015 -1.020355 0.087591 -0.000951 0.003750 0.000000 -1.604584 72.021818 -52.852732 -10.942938 18.446786 -22.503296 -17.015782 18.394270 -22.873831 37.202916 18.432737 -22.606602
-0.000000 0.000000 0.077000 -0.066382 1.244892 -0.954805 -0.151524 0.367237 -0.410572 -0.322713 0.314518 -0.409052 0.641729 0.468605 -0.390278 0 1 1 1 0.015368 0.008010 0.226897 0.973765 0.020417 0.015905 0.109584 0.225212 0.502526 -0.106953 -0.004725 -0.028195 0.000000 0.494639 70.182963 -52.134613 -11.292978 18.448152 -22.493071 -17.371375 18.394394 -22.873005 36.851229 18.431553 -22.615160
-0.000000 0.000000 0.077000 -0.037537 1.235546 -0.957117 -0.165892 0.434800 -0.420768 -0.295005 0.334759 -0.413737 0.643579 0.455589 -0.358669 0 1 1 1 0.015264 0.008067 0.228929 0.973290 -0.003954 0.015748 0.064443 0.207321 0.593209 -0.151565 -0.006197 -0.002891 0.000000 2.529604 68.129187 -51.308837 -11.642868 18.449532 -22.482707 -17.726954 18.394539 -22.872041 36.499416 18.430385 -22.623580
-0.000000 0.000000 0.077000 0.002693 1.241722 -0.871658 -0.232960 0.384407 -0.323890 -0.350187 0.366911 -0.418577 0.513873 0.514772 -0.372987 0 1 1 1 0.015520 0.008050 0.230402 0.972939 0.010355 0.110524 0.086997 0.146584 0.241547 -0.187956 -0.008287 0.016923 0.000000 4.492447 65.887386 -50.378271 -11.992606 18.450926 -22.472204 -18.082517 18.394703 -22.870939 36.147481 18.429233 -22.631862
-0.000000 0.000000 0.077000 0.008633 1.163250 -0.909980 -0.193987 0.376230 -0.400487 -0.294772 0.385719 -0.326921 0.642334 0.427374 -0.362369 0 1 1 1 0.015411 0.008256 0.232351 0.972475 -0.027980 0.052679 0.160165 0.255646 0.614736 -0.263422 -0.019000 -0.017667 0.000000 6.375799 63.486286 -49.346966 -12.342192 18.452333 -22.461561 -18.438063 18.394889 -22.869699 35.795426 18.428098 -22.640005
-0.000000 0.000000 0.077000 0.085034 1.091717 -0.869242 -0.241219 0.402040 -0.448881 -0.305849 0.383206 -0.310767 0.599947 0.447776 -0.367438 0 1 1 1 0.015499 0.008016 0.233573 0.972183 0.041357 0.038569 0.045260 -0.303005 -0.751833 0.421292 0.010232 0.011952 0.000000 8.172827 60.955719 -48.220262 -12.691622 18.453755 -22.450780 -18.793589 18.395095 -22.868322 35.443251 18.426979 -22.648009
-0.000000 0.000000 0.077000 0.171674 1.106529 -0.907762 -0.272985 0.407843 -0.378292 -0.294952 0.357869 -0.327680 0.623721 0.467264 -0.367265 0 1 1 1 0.015277 0.008454 0.236199 0.971548 -0.008389 0.071248 0.125488 0.323761 0.551655 -0.289527 -0.008818 -0.000302 0.000000 9.877277 58.325880 -47.004837 -13.040894 18.455189 -22.439859 -19.149094 18.395321 -22.866807 35.090959 18.425877 -22.655875
-0.000000 0.000000 0.077000 0.149716 1.013106 -0.872160 -0.183974 0.387698 -0.432528 -0.391540 0.352004 -0.449633 0.650877 0.470294 -0.376412 0 1 1 1 0.015045 0.008545 0.238349 0.971025 -0.017650 0.077589 0.092423 0.220545 0.615661 -0.264343 -0.005255 0.018169 0.000000 11.483509 55.626619 -45.708705 -13.390008 18.456637 -22.428799 -19.504574 18.395568 -22.865154 34.738552 18.424791 -22.663602
-0.000000 0.000000 0.077000 0.216905 0.955088 -0.829765 -0.225936 0.395829 -0.363845 -0.323937 0.339503 -0.324911 0.630238 0.464994 -0.397104 0 1 1 1 0.015265 0.008372 0.240039 0.970607 0.043167 -0.115160 0.134786 -0.657371 -0.473710 -0.116054 -0.001824 0.003896 0.000000 12.986531 52.886824 -44.341164 -13.738961 18.458098 -22.417600 -19.860029 18.395836 -22.863363 34.386032 18.423723 -22.671191
-0.000000 0.000000 0.077000 0.190529 0.920721 -0.793228 -0.247233 0.400075 -0.446837 -0.315260 0.336030 -0.409589 0.569342 0.501818 -0.318516 0 1 1 1 0.014886 0.008767 0.241975 0.970129 -0.078196 0.033233 0.063697 0.221053 0.388383 -0.310485 -0.006707 -0.000972 0.000000 14.382025 50.133916 -42.912715 -14.087752 18.459571 -22.406261 -20.215456 18.396124 -22.861435 34.033401 18.422671 -22.678641
-0.000000 0.000000 0.077000 0.218560 0.883241 -0.755001 -0.270454 0.465286 -0.354325 -0.383373 0.310186 -0.429535 0.668053 0.541692 -0.365265 0 1 1 1 0.014790 0.008708 0.243954 0.969635 -0.071638 0.043314 0.073756 0.150418 0.286511 -0.238785 0.001233 0.012053 0.000000 15.666382 47.393498 -41.434952 -14.436377 18.461058 -22.394783 -20.570852 18.396432 -22.859369 33.680661 18.421637 -22.685953
-0.000000 0.000000 0.077000 0.262998 0.877559 -0.748931 -0.226003 0.446039 -0.325298 -0.316301 0.312917 -0.431265 0.628035 0.437229 -0.443304 0 1 1 1 0.014161 0.008827 0.245758 0.969188 -0.084276 0.094877 0.087721 0.181192 0.509130 -0.345882 0.006417 0.010426 0.000000 16.836721 44.689129 -39.920428 -14.784837 18.462556 -22.383166 -20.926217 18.396760 -22.857165 33.327813 18.420620 -22.693126
-0.000000 0.000000 0.077000 0.247000 0.783887 -0.744201 -0.225694 0.433932 -0.378317 -0.348842 0.328728 -0.396019 0.593547 0.515088 -0.378886 0 1 1 1 0.013934 0.008531 0.247192 0.968829 -0.013183 -0.016327 0.110353 0.649352 0.011315 0.299664 0.023630 0.000360 0.000000 17.890921 42.042241 -38.382520 -15.133128 18.464067 -22.371409 -21.281547 18.397109 -22.854823 32.974861 18.419621 -22.700161
-0.000000 0.000000 0.077000 0.287798 0.737415 -0.640085 -0.274706 0.433899 -0.403508 -0.334797 0.353800 -0.397697 0.574599 0.441685 -0.374604 0 1 1 1 0.013349 0.008818 0.249596 0.968218 -0.056261 0.059934 0.076550 0.201201 0.354072 -0.413742 -0.001494 0.009441 0.000000 18.827646 39.472159 -36.835278 -15.481249 18.465590 -22.359513 -21.636841 18.397478 -22.852343 32.621805 18.418639 -22.707058
-0.000000 0.000000 0.077000 0.282602 0.694640 -0.697339 -0.255245 0.380270 -0.401746 -0.345422 0.264262 -0.376293 0.548505 0.448847 -0.433368 0 1 1 1 0.012822 0.009010 0.251762 0.967662 -0.057674 0.090047 0.097672 0.078868 0.476235 -0.418721 -0.015022 0.005328 0.000000 19.646373 36.996199 -35.293271 -15.829199 18.467125 -22.347477 -21.992097 18.397868 -22.849726 32.268648 18.417675 -22.713816
-0.000000 0.000000 0.077000 0.283975 0.611353 -0.682374 -0.199545 0.419011 -0.356828 -0.349228 0.342998 -0.405739 0.565403 0.514328 -0.395832 0 1 1 1 0.012744 0.009110 0.253815 0.967126 -0.021633 0.095504 0.042294 0.065438 0.226852 -0.242489 -0.004842 -0.007757 0.000000 20.347425 34.629831 -33.771431 -16.176974 18.468672 -22.335301 -22.347313 18.398277 -22.846971 31.915392 18.416729 -22.720436
-0.000000 0.000000 0.077000 0.350484 0.663065 -0.654567 -0.267843 0.428212 -0.374733 -0.381551 0.294770 -0.403123 0.476734 0.502416 -0.398109 0 1 1 1 0.012187 0.009157 0.255670 0.966644 -0.059040 0.052086 0.053456 0.085731 0.198820 -0.360320 0.012975 -0.017533 0.000000 20.932001 32.386856 -32.284887 -16.524575 18.470230 -22.322986 -22.702486 18.398707 -22.844078 31.562038 18.415801 -22.726918
-0.000000 0.000000 0.077000 0.399035 0.491073 -0.604418 -0.284998 0.410669 -0.396150 -0.347273 0.359830 -0.386910 0.527652 0.451821 -0.359426 0 1 1 1 0.012011 0.008920 0.257126 0.966262 0.013784 0.037983 0.116068 -0.013393 -0.473265 0.614561 0.006088 0.007283 0.000000 21.402211 30.279594 -30.848796 -16.871998 18.471799 -22.310532 -23.057614 18.399157 -22.841047 31.208589 18.414891 -22.733261
-0.000000 0.000000 0.077000 0.344556 0.594552 -0.539759 -0.285680 0.418018 -0.408798 -0.406116 0.372694 -0.348391 0.510389 0.417735 -0.384679 0 1 1 1 0.011177 0.009364 0.259560 0.965617 -0.005775 0.125344 0.077450 0.017786 0.196575 -0.398260 -0.004754 0.013002 0.000000 21.761121 28.319066 -29.478163 -17.219242 18.473380 -22.297937 -23.412696 18.399626 -22.837878 30.855048 18.413998 -22.739467
-0.000000 0.000000 0.077000 0.291891 0.479216 -0.523186 -0.347640 0.409352 -0.423357 -0.394205 0.379994 -0.465398 0.548280 0.422492 -0.403979 0 1 1 1 0.010607 0.009587 0.261644 0.965059 0.003496 0.057289 0.089839 0.004276 0.231900 -0.334769 0.006161 0.015603 0.000000 22.012792 26.515141 -28.187653 -17.566305 18.474971 -22.285203 -23.767730 18.400116 -22.834572 30.501414 18.413125 -22.745534
-0.000000 0.000000 0.077000 0.366631 0.411052 -0.521229 -0.305968 0.434167 -0.354282 -0.416183 0.373237 -0.365284 0.564394 0.443315 -0.437512 1 1 1 1 0.009938 0.008595 0.262918 0.964729 0.061419 -0.171521 0.001705 -0.245469 -0.491654 1.374249 0.007908 0.010495 0.000000 22.162328 24.876662 -26.991390 -17.913185 18.476573 -22.272329 -24.122712 18.400626 -22.831127 30.147692 18.412269 -22.751463
-0.000000 0.000000 0.077000 0.380421 0.459899 -0.474380 -0.333133 0.340826 -0.329959 -0.390382 0.329724 -0.380756 0.564792 0.417471 -0.370467 1 1 1 1 0.004378 0.005517 0.266027 0.963940 0.039150 -0.099483 0.117432 -0.004286 -0.311641 0.094085 -0.005773 -0.014249 0.000000 22.215928 23.411533 -25.902752 -18.259881 18.478186 -22.259316 -24.477643 18.401155 -22.827545 29.793882 18.411432 -22.757253
-0.000000 0.000000 0.077000 0.382696 0.442056 -0.473561 -0.316848 0.375979 -0.370162 -0.423768 0.393109 -0.391240 0.531370 0.349797 -0.358051 1 1 1 1 0.003848 0.005096 0.266369 0.963850 0.008851 -0.089459 0.026497 0.172751 0.157299 -0.692861 -0.002773 -0.018104 0.000000 22.180940 22.126773 -24.934151 -18.606391 18.479808 -22.246162 -24.832518 18.401705 -22.823825 29.439987 18.410614 -22.762906
-0.000000 0.000000 0.077000 0.330216 0.437149 -0.437149 -0.273916 0.385752 -0.400222 -0.439554 0.403124 -0.373774 0.497989 0.443538 -0.327904 1 1 1 1 0.002965 0.003634 0.267750 0.963477 0.016503 -0.030970 0.047063 -0.178299 -0.037691 0.794622 -0.002773 -0.018104 0.000000 22.065914 21.028545 -24.096820 -18.952713 18.481441 -22.232869 -25.187336 18.402274 -22.819967 29.086009 18.409814 -22.768420
-0.000000 0.000000 0.077000 0.322897 0.406139 -0.477670 -0.315131 0.343365 -0.364844 -0.446456 0.366853 -0.393860 0.542824 0.369437 -0.423977 1 1 1 1 0.001826 0.002002 0.269389 0.963028 -0.038720 -0.007184 0.032585 0.037967 0.293815 -0.450418 -0.011778 0.007176 0.000000 21.880667 20.122153 -23.400600 -19.298845 18.483084 -22.219436 -25.542096 18.402862 -22.815970 28.731950 18.409033 -22.773796
-0.000000 0.000000 0.077000 0.373145 0.429510 -0.417975 -0.367929 0.314761 -0.370978 -0.387627 0.338516 -0.423521 0.410467 0.416332 -0.308726 1 1 1 1 0.001338 0.000678 0.271093 0.962552 0.035461 -0.039689 0.106656 0.185653 0.016977 -0.489947 -0.022433 0.020911 0.000000 21.636341 19.412025 -22.853738 -19.644786 18.484736 -22.205862 -25.896795 18.403471 -22.811836 28.377811 18.408271 -22.779034
-0.000000 0.000000 0.077000 0.311830 0.472798 -0.448255 -0.285308 0.430906 -0.389053 -0.438637 0.414261 -0.404837 0.480165 0.333989 -0.396093 1 1 1 1 0.000986 -0.000644 0.272828 0.962062 0.034694 -0.030979 0.012301 0.212215 0.001302 -0.256510 0.021124 0.003990 0.000000 21.345461 18.901683 -22.462709 -19.990533 18.486397 -22.192149 -26.251431 18.404098 -22.807564 28.023596 18.407527 -22.784135
-0.000000 0.000000 0.077000 0.338815 0.419054 -0.443212 -0.292025 0.360305 -0.386922 -0.446824 0.359472 -0.442274 0.514638 0.376976 -0.367706 1 1 1 1 0.000589 -0.001694 0.274653 0.961542 -0.012826 0.007178 0.047274 0.143438 0.015050 -0.335456 -0.004017 -0.008084 0.000000 21.022002 18.593717 -22.232061 -20.336086 18.488068 -22.178295 -26.606002 18.404746 -22.803154 27.669305 18.406803 -22.789097
-0.000000 0.000000 0.077000 0.375066 0.367501 -0.433422 -0.307138 0.364846 -0.314119 -0.405260 0.381270 -0.376505 0.488660 0.348632 -0.355181 1 1 1 1 0.000169 -0.002319 0.276545 0.960998 -0.038880 -0.005963 0.055511 0.096082 0.239489 -0.244228 0.002254 0.000526 0.000000 20.681442 18.489748 -22.164302 -20.681442 18.489748 -22.164302 -26.960506 18.405412 -22.798607 27.314941 18.406098 -22.793921
-0.000000 0.000000 0.077000 0.329781 0.393351 -0.410364 -0.368943 0.395576 -0.369953 -0.429899 0.344200 -0.395754 0.518334 0.422509 -0.371728 1 1 1 1 -0.000027 -0.002728 0.278389 0.960464 0.021075 0.013350 0.019401 -0.233504 -0.119950 0.179539 0.002254 0.000526 0.000000 20.681442 18.489748 -22.164302 -21.022002 18.593717 -22.232061 -27.314941 18.406098 -22.793921 26.960506 18.405412 -22.798607
-0.000000 0.000000 0.077000 0.354700 0.390060 -0.418350 -0.385854 0.299279 -0.356808 -0.432185 0.400409 -0.382698 0.494071 0.414324 -0.367182 1 1 1 1 -0.000025 -0.002880 0.280356 0.959892 -0.013749 -0.037010 0.087086 0.049503 0.030660 0.006490 -0.004847 0.010142 0.000000 20.336086 18.488068 -22.178295 -21.345461 18.901683 -22.462709 -27.669305 18.406803 -22.789097 26.606002 18.404746 -22.803154
-0.000000 0.000000 0.077000 0.353339 0.338309 -0.374324 -0.307445 0.324040 -0.384424 -0.452492 0.338291 -0.379850 0.506311 0.394711 -0.404626 1 1 1 1 -0.000259 -0.002720 0.281876 0.959447 0.011406 -0.036150 0.013521 0.111773 -0.021715 -0.017883 0.012949 0.000354 0.000000 19.990533 18.486397 -22.192149 -21.636341 19.412025 -22.853738 -28.023596 18.407527 -22.784135 26.251431 18.404098 -22.807564
-0.000000 0.000000 0.077000 0.333240 0.360731 -0.420729 -0.394511 0.413341 -0.394358 -0.479723 0.450589 -0.312881 0.492911 0.400288 -0.396485 1 1 1 1 -0.000596 -0.002472 0.283785 0.958885 -0.042758 -0.042777 0.025416 -0.103461 0.049966 0.002329 -0.000649 -0.005419 0.000000 19.644786 18.484736 -22.205862 -21.880667 20.122153 -23.400600 -28.377811 18.408271 -22.779034 25.896795 18.403471 -22.811836
-0.000000 0.000000 0.077000 0.328165 0.364003 -0.389225 -0.402584 0.380774 -0.348418 -0.495369 0.375006 -0.407685 0.421933 0.335225 -0.407369 1 1 1 1 -0.001141 -0.002036 0.285805 0.958285 -0.007163 -0.013975 0.004792 0.007061 0.097259 0.126239 -0.015072 0.003626 0.000000 19.298845 18.483084 -22.219436 -22.065914 21.028545 -24.096820 -28.731950 18.409033 -22.773796 25.542096 18.402862 -22.815970
-0.000000 0.000000 0.077000 0.323179 0.348802 -0.436985 -0.373633 0.386693 -0.395687 -0.454591 0.387453 -0.343559 0.445333 0.322905 -0.387788 1 1 1 1 -0.001906 -0.001440 0.287575 0.957755 -0.011885 0.011252 0.012639 0.056986 -0.014390 0.154887 0.011384 -0.005602 0.000000 18.952713 18.481441 -22.232869 -22.180940 22.126773 -24.934151 -29.086009 18.409814 -22.768420 25.187336 18.402274 -22.819967
-0.000000 0.000000 0.077000 0.307898 0.362563 -0.423777 -0.354110 0.377453 -0.362275 -0.505906 0.421974 -0.425766 0.497059 0.374533 -0.372847 1 1 1 1 -0.002634 -0.000838 0.289237 0.957253 -0.055076 0.024300 0.035294 0.092098 -0.096298 -0.304085 -0.010916 0.020683 0.000000 18.606391 18.479808 -22.246162 -22.215928 23.411533 -25.902752 -29.439987 18.410614 -22.762906 24.832518 18.401705 -22.823825
-0.000000 0.000000 0.077000 0.313929 0.355457 -0.408713 -0.397990 0.334003 -0.484829 -0.506258 0.379079 -0.388072 0.404228 0.384013 -0.327554 1 1 1 1 -0.004038 0.000174 0.291041 0.956702 -0.220580 -0.012568 -0.001391 0.002463 0.104379 -0.092174 0.019520 0.014702 0.000000 18.259881 18.478186 -22.259316 -22.162328 24.876662 -26.991390 -29.793882 18.411432 -22.757253 24.477643 18.401155 -22.827545
-0.000000 0.000000 0.077000 0.335639 0.345371 -0.422705 -0.396798 0.464513 -0.450646 -0.527933 0.425812 -0.452468 0.424540 0.409008 -0.366559 1 1 1 1 -0.005358 0.001088 0.292768 0.956168 -0.056913 -0.010140 -0.054292 -0.026587 -0.047035 0.164445 0.009516 -0.005812 0.000000 17.913185 18.476573 -22.272329 -22.012792 26.515141 -28.187653 -30.147692 18.412269 -22.751463 24.122712 18.400626 -22.831127
-0.000000 0.000000 0.077000 0.305976 0.356457 -0.407769 -0.406106 0.453797 -0.490670 -0.562530 0.391070 -0.339674 0.504090 0.316160 -0.341341 1 1 1 1 -0.006838 0.002172 0.294625 0.955586 -0.008674 -0.076979 0.008370 -0.101010 -0.149159 0.112785 0.004188 -0.010367 0.000000 17.566305 18.474971 -22.285203 -21.761121 28.319066 -29.478163 -30.501414 18.413125 -22.745534 23.767730 18.400116 -22.834572
-0.000000 0.000000 0.077000 0.311588 0.374558 -0.373270 -0.399302 0.461169 -0.477003 -0.536897 0.473996 -0.428336 0.458958 0.350262 -0.404258 1 1 1 1 -0.007947 0.003021 0.296560 0.954976 -0.027560 -0.062928 -0.019452 -0.302883 -0.300814 0.118152 0.015437 -0.003476 0.000000 17.219242 18.473380 -22.297937 -21.402211 30.279594 -30.848796 -30.855048 18.413998 -22.739467 23.412696 18.399626 -22.837878
-0.000000 0.000000 0.077000 0.278626 0.427798 -0.366830 -0.382103 0.499853 -0.520486 -0.548074 0.388627 -0.409248 0.448802 0.369929 -0.389681 1 1 1 1 -0.008644 0.003517 0.298205 0.954456 -0.043457 0.050356 0.055056 -0.007217 0.157757 -0.201461 -0.004983 -0.015428 0.000000 16.871998 18.471799 -22.310532 -20.932001 32.386856 -32.284887 -31.208589 18.414891 -22.733261 23.057614 18.399157 -22.841047
-0.000000 0.000000 0.077000 0.315044 0.404273 -0.403279 -0.412911 0.467821 -0.514408 -0.543007 0.481597 -0.365673 0.480202 0.309290 -0.341527 1 0 1 1 -0.008633 0.003631 0.301117 0.953541 0.116058 -0.044948 0.032871 -0.131345 -0.076806 0.260825 0.002871 0.007310 0.000000 16.524575 18.470230 -22.322986 -20.347425 34.629831 -33.771431 -31.562038 18.415801 -22.726918 22.702486 18.398707 -22.844078
-0.000000 0.000000 0.077000 0.393553 0.404495 -0.414543 -0.338237 0.561497 -0.557634 -0.459756 0.405665 -0.323635 0.409238 0.343833 -0.483623 1 0 1 1 -0.008573 0.003747 0.303140 0.952900 0.071522 0.016520 0.080112 -0.024540 -0.168562 0.183323 -0.003215 -0.007025 0.000000 16.176974 18.468672 -22.335301 -19.646373 36.996199 -35.293271 -31.915392 18.416729 -22.720436 22.347313 18.398277 -22.846971
-0.000000 0.000000 0.077000 0.262294 0.356328 -0.369107 -0.388270 0.634113 -0.586273 -0.569429 0.449160 -0.322899 0.395062 0.337224 -0.434412 1 0 1 1 -0.008922 0.004144 0.305006 0.952300 -0.105058 -0.024438 0.210526 -0.202592 0.257532 0.052261 -0.001023 -0.005738 0.000000 15.829199 18.467125 -22.347477 -18.827646 39.472159 -36.835278 -32.268648 18.417675 -22.713816 21.992097 18.397868 -22.849726
-0.000000 0.000000 0.077000 0.276626 0.369486 -0.377591 -0.340447 0.585641 -0.639714 -0.536775 0.371649 -0.411799 0.361450 0.401384 -0.402845 1 0 1 1 -0.009310 0.004119 0.306817 0.951714 0.035500 -0.069861 0.030873 -0.031248 -0.280376 0.461114 0.010469 0.030715 0.000000 15.481249 18.465590 -22.359513 -17.890921 42.042241 -38.382520 -32.621805 18.418639 -22.707058 21.636841 18.397478 -22.852343
-0.000000 0.000000 0.077000 0.312669 0.411963 -0.367287 -0.297050 0.695516 -0.627725 -0.522375 0.388065 -0.397324 0.348580 0.273287 -0.338083 1 0 1 1 -0.009620 0.004284 0.308791 0.951072 -0.110333 -0.012410 0.140865 -0.200796 0.454987 0.057275 0.001531 -0.031103 0.000000 15.133128 18.464067 -22.371409 -16.836721 44.689129 -39.920428 -32.974861 18.419621 -22.700161 21.281547 18.397109 -22.854823
-0.000000 0.000000 0.077000 0.266947 0.435828 -0.420803 -0.318803 0.709206 -0.639439 -0.557903 0.383577 -0.375456 0.381397 0.306868 -0.511992 1 0 1 1 -0.009899 0.004098 0.310649 0.950464 0.064738 0.067951 0.078460 -0.231502 -0.282587 0.481371 0.009705 -0.000087 0.000000 14.784837 18.462556 -22.383166 -15.666382 47.393498 -41.434952 -33.327813 18.420620 -22.693126 20.926217 18.396760 -22.857165
-0.000000 0.000000 0.077000 0.268416 0.382533 -0.453436 -0.390765 0.706838 -0.640041 -0.555285 0.471548 -0.384131 0.368889 0.388931 -0.388836 1 0 1 1 -0.010056 0.004495 0.312008 0.950015 0.008761 -0.021105 0.064612 0.208182 0.403183 -0.581872 -0.013763 -0.011697 0.000000 14.436377 18.461058 -22.394783 -14.382025 50.133916 -42.912715 -33.680661 18.421637 -22.685953 20.570852 18.396432 -22.859369
-0.000000 0.000000 0.077000 0.235666 0.413918 -0.397538 -0.295124 0.777804 -0.733246 -0.541867 0.395913 -0.355343 0.418782 0.324333 -0.374086 1 0 1 1 -0.010418 0.004091 0.314581 0.949165 0.018958 0.038216 0.157792 -0.229969 -0.428086 0.454254 -0.007906 -0.005794 0.000000 14.087752 18.459571 -22.406261 -12.986531 52.886824 -44.341164 -34.033401 18.422671 -22.678641 20.215456 18.396124 -22.861435
-0.000000 0.000000 0.077000 0.271623 0.385358 -0.404418 -0.262690 0.918312 -0.748657 -0.559036 0.406039 -0.354356 0.309614 0.322446 -0.488580 1 0 1 1 -0.010728 0.003914 0.316695 0.948459 0.103874 -0.015430 0.073250 -0.183230 -0.445652 0.375459 0.016849 0.004736 0.000000 13.738961 18.458098 -22.417600 -11.483509 55.626619 -45.708705 -34.386032 18.423723 -22.671191 19.860029 18.395836 -22.863363
-0.000000 0.000000 0.077000 0.152981 0.403820 -0.369533 -0.168024 0.955416 -0.742832 -0.629599 0.454476 -0.348366 0.362538 0.346398 -0.447254 1 0 1 1 -0.010864 0.004046 0.318646 0.947803 0.068391 -0.043029 0.080139 -0.112907 -0.244224 0.290296 0.001624 -0.006271 0.000000 13.390008 18.456637 -22.428799 -9.877277 58.325880 -47.004837 -34.738552 18.424791 -22.663602 19.504574 18.395568 -22.865154
-0.000000 0.000000 0.077000 0.203066 0.420464 -0.410220 -0.248163 0.888073 -0.790363 -0.608384 0.386942 -0.318677 0.376392 0.287821 -0.417143 1 0 1 1 -0.011397 0.003643 0.320592 0.947142 0.072922 -0.036113 0.122805 -0.141090 -0.481916 0.417998 -0.021162 -0.020263 0.000000 13.040894 18.455189 -22.439859 -8.172827 60.955719 -48.220262 -35.090959 18.425877 -22.655875 19.149094 18.395321 -22.866807
-0.000000 0.000000 0.077000 0.210764 0.388310 -0.315801 -0.172456 1.038111 -0.751025 -0.565013 0.426541 -0.377945 0.358377 0.354352 -0.408295 1 0 1 1 -0.011840 0.003537 0.322627 0.946445 0.039389 -0.035476 0.030387 -0.154327 -0.322343 0.250955 -0.002224 -0.017914 0.000000 12.691622 18.453755 -22.450780 -6.375799 63.486286 -49.346966 -35.443251 18.426979 -22.648009 18.793589 18.395095 -22.868322
-0.000000 0.000000 0.077000 0.207921 0.421647 -0.398738 -0.201205 1.073433 -0.823371 -0.636525 0.345615 -0.375682 0.292497 0.362962 -0.378113 1 0 1 1 -0.012406 0.003100 0.324527 0.945790 0.102219 -0.019709 0.155764 -0.204373 -0.545025 0.326720 -0.010178 -0.005574 0.000000 12.342192 18.452333 -22.461561 -4.492447 65.887386 -50.378271 -35.795426 18.428098 -22.640005 18.438063 18.394889 -22.869699
-0.000000 0.000000 0.077000 0.200238 0.454063 -0.398824 -0.084052 1.070358 -0.869155 -0.589850 0.457762 -0.321513 0.320783 0.381802 -0.380092 1 0 1 1 -0.012845 0.002910 0.326588 0.945075 0.072382 -0.027935 0.081198 -0.143635 -0.408505 0.123827 -0.007692 -0.007147 0.000000 11.992606 18.450926 -22.472204 -2.529604 68.129187 -51.308837 -36.147481 18.429233 -22.631862 18.082517 18.394703 -22.870939
-0.000000 0.000000 0.077000 0.222794 0.368079 -0.380200 -0.046434 1.148689 -0.945063 -0.568419 0.441922 -0.365872 0.294055 0.353169 -0.421689 1 0 1 1 -0.013343 0.002450 0.328623 0.944364 0.053663 -0.017145 0.098403 -0.217979 -0.612588 0.294107 -0.005834 -0.004070 0.000000 11.642868 18.449532 -22.482707 -0.494639 70.182963 -52.134613 -36.499416 18.430385 -22.623580 17.726954 18.394539 -22.872041
-0.000000 0.000000 0.077000 0.212677 0.415062 -0.379395 -0.036229 1.188796 -0.870056 -0.597889 0.460173 -0.358646 0.279245 0.361347 -0.393942 1 0 1 1 -0.013765 0.002536 0.329856 0.943927 -0.047719 -0.036384 -0.017288 0.264680 0.762908 -0.392399 0.000860 -0.036239 0.000000 11.292978 18.448152 -22.493071 1.604584 72.021818 -52.852732 -36.851229 18.431553 -22.615160 17.371375 18.394394 -22.873005
-0.000000 0.000000 0.077000 0.232762 0.419329 -0.353160 0.091161 1.189734 -0.988144 -0.639652 0.426713 -0.393345 0.285174 0.347397 -0.479737 1 0 1 1 -0.014368 0.001751 0.332734 0.942910 -0.018719 -0.016490 0.116045 -0.314810 -0.598379 0.206679 -0.013066 -0.003810 0.000000 10.942938 18.446786 -22.503296 3.759754 73.621347 -53.461365 -37.202916 18.432737 -22.606602 17.015782 18.394270 -22.873831
-0.000000 0.000000 0.077000 0.187206 0.477127 -0.364272 0.028963 1.273468 -0.811777 -0.681180 0.444047 -0.397390 0.293290 0.343058 -0.388217 1 0 1 1 -0.014880 0.001391 0.334872 0.942145 0.053620 -0.029979 0.105649 -0.314479 -0.591163 0.136112 0.004136 0.002018 0.000000 10.592750 18.445434 -22.513382 5.962170 74.960187 -53.959513 -37.554476 18.433938 -22.597904 16.660179 18.394167 -22.874520
